angry0,angry1,box0,box1,disgust0,disgust1,fear0,fear1,happy0,happy1,neutral0,neutral1,sad0,sad1,surprise0,surprise1
0.0,,"[118, 48, 236, 318]",,0.0,,0.0,,0.97,,0.0,,0.0,,0.02,
0.0,,"[119, 50, 236, 317]",,0.0,,0.0,,0.97,,0.01,,0.0,,0.02,
0.0,,"[114, 49, 239, 315]",,0.0,,0.0,,0.98,,0.02,,0.0,,0.0,
0.0,,"[115, 50, 239, 315]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.0,
0.0,,"[111, 48, 240, 317]",,0.0,,0.0,,0.91,,0.08,,0.0,,0.01,
0.0,,"[111, 48, 240, 317]",,0.0,,0.0,,0.91,,0.08,,0.0,,0.01,
0.0,,"[106, 47, 240, 318]",,0.0,,0.0,,0.92,,0.06,,0.0,,0.01,
0.0,,"[106, 47, 240, 318]",,0.0,,0.0,,0.92,,0.06,,0.0,,0.01,
0.0,,"[102, 47, 246, 324]",,0.0,,0.0,,0.97,,0.01,,0.0,,0.02,
0.0,,"[102, 48, 247, 323]",,0.0,,0.0,,0.97,,0.0,,0.0,,0.02,
0.0,,"[99, 46, 247, 328]",,0.0,,0.0,,0.93,,0.0,,0.0,,0.06,
0.0,,"[99, 46, 247, 328]",,0.0,,0.0,,0.93,,0.0,,0.0,,0.06,
0.0,,"[95, 42, 249, 331]",,0.0,,0.0,,0.95,,0.01,,0.0,,0.03,
0.0,,"[94, 42, 250, 331]",,0.0,,0.0,,0.95,,0.01,,0.0,,0.03,
0.0,,"[91, 43, 250, 331]",,0.0,,0.0,,0.97,,0.01,,0.0,,0.02,
0.0,,"[91, 43, 250, 331]",,0.0,,0.0,,0.97,,0.01,,0.0,,0.02,
0.0,,"[85, 41, 252, 330]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.01,
0.0,,"[85, 41, 252, 330]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.01,
0.0,,"[83, 38, 251, 332]",,0.0,,0.0,,0.95,,0.03,,0.01,,0.01,
0.0,,"[83, 38, 252, 332]",,0.0,,0.0,,0.95,,0.03,,0.01,,0.01,
0.0,,"[78, 37, 253, 333]",,0.0,,0.01,,0.94,,0.02,,0.02,,0.01,
0.0,,"[78, 37, 253, 333]",,0.0,,0.01,,0.94,,0.02,,0.02,,0.01,
0.0,,"[76, 35, 253, 335]",,0.0,,0.01,,0.93,,0.03,,0.01,,0.01,
0.0,,"[76, 35, 253, 335]",,0.0,,0.01,,0.93,,0.04,,0.01,,0.01,
0.01,,"[72, 30, 258, 342]",,0.0,,0.03,,0.84,,0.08,,0.03,,0.01,
0.01,,"[72, 30, 258, 342]",,0.0,,0.03,,0.84,,0.08,,0.04,,0.01,
0.01,,"[70, 27, 258, 347]",,0.0,,0.02,,0.85,,0.05,,0.04,,0.02,
0.01,,"[71, 26, 257, 348]",,0.0,,0.02,,0.88,,0.04,,0.03,,0.02,
0.02,,"[66, 22, 262, 357]",,0.0,,0.05,,0.71,,0.05,,0.09,,0.07,
0.02,,"[66, 22, 262, 357]",,0.0,,0.05,,0.72,,0.05,,0.09,,0.07,
0.01,,"[65, 23, 263, 364]",,0.0,,0.02,,0.66,,0.01,,0.01,,0.28,
0.02,,"[65, 24, 263, 363]",,0.0,,0.02,,0.62,,0.01,,0.02,,0.31,
0.01,,"[61, 22, 266, 369]",,0.0,,0.02,,0.69,,0.0,,0.01,,0.27,
0.01,,"[62, 22, 266, 372]",,0.0,,0.01,,0.64,,0.0,,0.0,,0.33,
0.0,,"[60, 25, 265, 377]",,0.0,,0.0,,0.63,,0.0,,0.0,,0.36,
0.0,,"[59, 26, 266, 376]",,0.0,,0.0,,0.72,,0.0,,0.0,,0.27,
0.0,,"[57, 26, 270, 383]",,0.0,,0.0,,0.66,,0.0,,0.0,,0.33,
0.0,,"[59, 27, 268, 381]",,0.0,,0.0,,0.58,,0.0,,0.0,,0.42,
0.0,,"[54, 27, 271, 383]",,0.0,,0.0,,0.67,,0.0,,0.0,,0.32,
0.0,,"[54, 27, 271, 383]",,0.0,,0.0,,0.66,,0.0,,0.0,,0.33,
0.0,,"[52, 30, 270, 379]",,0.0,,0.0,,0.8,,0.0,,0.0,,0.2,
0.0,,"[52, 29, 270, 380]",,0.0,,0.0,,0.78,,0.0,,0.0,,0.22,
0.0,,"[49, 32, 273, 378]",,0.0,,0.0,,0.8,,0.0,,0.0,,0.2,
0.0,,"[49, 32, 272, 378]",,0.0,,0.0,,0.79,,0.0,,0.0,,0.21,
0.0,,"[49, 33, 269, 377]",,0.0,,0.0,,0.82,,0.0,,0.0,,0.18,
0.0,,"[49, 33, 269, 377]",,0.0,,0.0,,0.81,,0.0,,0.0,,0.19,
0.0,,"[49, 35, 265, 373]",,0.0,,0.0,,0.84,,0.0,,0.0,,0.16,
0.0,,"[49, 35, 265, 373]",,0.0,,0.0,,0.85,,0.0,,0.0,,0.15,
0.0,,"[49, 37, 262, 365]",,0.0,,0.0,,0.87,,0.0,,0.0,,0.12,
0.0,,"[49, 36, 262, 365]",,0.0,,0.0,,0.87,,0.0,,0.0,,0.12,
0.0,,"[51, 38, 257, 358]",,0.0,,0.0,,0.84,,0.01,,0.01,,0.14,
0.0,,"[50, 38, 258, 358]",,0.0,,0.0,,0.88,,0.01,,0.01,,0.09,
0.0,,"[49, 38, 257, 355]",,0.0,,0.0,,0.9,,0.04,,0.0,,0.05,
0.0,,"[49, 39, 257, 353]",,0.0,,0.0,,0.91,,0.03,,0.0,,0.05,
0.0,,"[49, 40, 255, 349]",,0.0,,0.0,,0.92,,0.05,,0.0,,0.03,
0.0,,"[49, 40, 255, 349]",,0.0,,0.0,,0.92,,0.05,,0.0,,0.03,
0.0,,"[47, 40, 256, 347]",,0.0,,0.0,,0.95,,0.04,,0.0,,0.01,
0.0,,"[47, 39, 256, 349]",,0.0,,0.0,,0.94,,0.04,,0.0,,0.02,
0.0,,"[45, 44, 258, 347]",,0.0,,0.0,,0.97,,0.02,,0.0,,0.01,
0.0,,"[47, 45, 257, 345]",,0.0,,0.0,,0.96,,0.03,,0.0,,0.01,
0.0,,"[47, 44, 257, 347]",,0.0,,0.0,,0.97,,0.02,,0.0,,0.01,
0.0,,"[47, 43, 257, 347]",,0.0,,0.0,,0.95,,0.04,,0.0,,0.01,
0.0,,"[47, 43, 255, 342]",,0.0,,0.0,,0.95,,0.05,,0.0,,0.01,
0.0,,"[46, 43, 257, 343]",,0.0,,0.0,,0.93,,0.06,,0.0,,0.0,
0.0,,"[48, 44, 255, 340]",,0.0,,0.0,,0.93,,0.06,,0.0,,0.01,
0.0,,"[49, 45, 253, 339]",,0.0,,0.0,,0.94,,0.04,,0.0,,0.01,
0.0,,"[50, 48, 253, 340]",,0.0,,0.0,,0.96,,0.03,,0.0,,0.01,
0.0,,"[50, 48, 254, 340]",,0.0,,0.0,,0.96,,0.03,,0.0,,0.01,
0.0,,"[55, 46, 248, 333]",,0.0,,0.0,,0.94,,0.05,,0.0,,0.01,
0.0,,"[55, 46, 248, 332]",,0.0,,0.0,,0.94,,0.05,,0.0,,0.01,
0.0,,"[58, 49, 249, 326]",,0.0,,0.0,,0.97,,0.03,,0.0,,0.01,
0.0,,"[58, 49, 249, 326]",,0.0,,0.0,,0.97,,0.03,,0.0,,0.01,
0.0,,"[60, 45, 253, 327]",,0.0,,0.0,,0.96,,0.03,,0.0,,0.01,
0.0,,"[61, 44, 257, 335]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[65, 43, 254, 329]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[65, 43, 254, 329]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.0,
0.0,,"[72, 40, 252, 329]",,0.0,,0.0,,0.97,,0.02,,0.0,,0.0,
0.0,,"[71, 41, 252, 329]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.0,
0.0,,"[70, 45, 253, 325]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[70, 45, 253, 325]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[71, 45, 252, 329]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[71, 45, 252, 329]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[70, 47, 251, 329]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[70, 47, 251, 329]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.0,
0.0,,"[69, 47, 250, 330]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.01,
0.0,,"[69, 47, 250, 330]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.01,
0.0,,"[68, 48, 249, 329]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.01,
0.0,,"[69, 48, 248, 328]",,0.0,,0.0,,0.99,,0.01,,0.0,,0.01,
0.0,,"[71, 48, 244, 325]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.01,
0.0,,"[71, 48, 244, 326]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.01,
0.0,,"[70, 47, 245, 327]",,0.0,,0.0,,0.97,,0.02,,0.0,,0.01,
0.0,,"[70, 47, 245, 327]",,0.0,,0.0,,0.97,,0.02,,0.0,,0.01,
0.0,,"[70, 47, 245, 328]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.01,
0.0,,"[70, 48, 245, 327]",,0.0,,0.0,,0.98,,0.01,,0.0,,0.01,
0.0,,"[69, 54, 244, 319]",,0.0,,0.0,,0.97,,0.02,,0.0,,0.01,
0.08,,"[6, 38, 278, 364]",,0.0,,0.31,,0.03,,0.38,,0.14,,0.07,
0.08,,"[3, 38, 280, 365]",,0.0,,0.3,,0.02,,0.36,,0.16,,0.08,
0.07,,"[5, 38, 279, 362]",,0.0,,0.32,,0.03,,0.34,,0.14,,0.1,
0.06,,"[4, 37, 280, 365]",,0.0,,0.33,,0.02,,0.37,,0.13,,0.08,
0.07,,"[4, 37, 280, 365]",,0.0,,0.33,,0.02,,0.37,,0.13,,0.07,
0.06,,"[6, 39, 279, 361]",,0.0,,0.31,,0.02,,0.36,,0.15,,0.1,
0.06,,"[6, 39, 278, 361]",,0.0,,0.31,,0.02,,0.34,,0.16,,0.1,
0.07,,"[7, 38, 278, 361]",,0.0,,0.34,,0.02,,0.3,,0.15,,0.13,
0.06,,"[7, 39, 277, 361]",,0.0,,0.28,,0.02,,0.38,,0.18,,0.08,
0.07,,"[6, 37, 279, 362]",,0.0,,0.35,,0.02,,0.26,,0.14,,0.16,
0.06,,"[6, 37, 278, 362]",,0.0,,0.34,,0.02,,0.29,,0.13,,0.15,
0.07,,"[8, 37, 278, 361]",,0.0,,0.35,,0.02,,0.21,,0.13,,0.22,
0.08,,"[7, 37, 279, 361]",,0.0,,0.36,,0.02,,0.21,,0.15,,0.19,
0.05,,"[17, 35, 272, 362]",,0.0,,0.47,,0.01,,0.12,,0.11,,0.24,
0.06,,"[18, 35, 270, 361]",,0.0,,0.41,,0.02,,0.16,,0.09,,0.25,
0.05,,"[18, 34, 271, 363]",,0.0,,0.39,,0.01,,0.12,,0.09,,0.34,
0.05,,"[18, 34, 270, 363]",,0.0,,0.39,,0.01,,0.13,,0.09,,0.32,
0.06,,"[8, 35, 279, 362]",,0.0,,0.43,,0.01,,0.16,,0.11,,0.23,
0.07,,"[8, 36, 279, 361]",,0.0,,0.45,,0.01,,0.14,,0.14,,0.19,
0.08,,"[21, 32, 268, 365]",,0.0,,0.4,,0.01,,0.15,,0.1,,0.26,
0.07,,"[9, 35, 279, 363]",,0.0,,0.41,,0.01,,0.14,,0.14,,0.22,
0.06,,"[10, 35, 279, 364]",,0.0,,0.39,,0.02,,0.16,,0.14,,0.24,
0.07,,"[10, 35, 278, 364]",,0.0,,0.41,,0.02,,0.14,,0.14,,0.23,
0.07,,"[27, 42, 261, 349]",,0.0,,0.46,,0.01,,0.16,,0.14,,0.16,
0.05,,"[17, 41, 270, 361]",,0.0,,0.39,,0.01,,0.22,,0.13,,0.2,
0.05,,"[18, 42, 269, 359]",,0.0,,0.41,,0.01,,0.22,,0.11,,0.2,
0.06,,"[18, 41, 270, 361]",,0.0,,0.42,,0.01,,0.19,,0.15,,0.17,
0.04,,"[18, 40, 269, 361]",,0.0,,0.4,,0.01,,0.27,,0.15,,0.14,
0.05,,"[19, 39, 269, 362]",,0.0,,0.42,,0.01,,0.23,,0.15,,0.14,
0.05,,"[17, 39, 271, 362]",,0.0,,0.37,,0.01,,0.29,,0.16,,0.13,
0.05,,"[17, 39, 271, 362]",,0.0,,0.37,,0.01,,0.28,,0.17,,0.13,
0.04,,"[19, 38, 270, 363]",,0.0,,0.35,,0.01,,0.33,,0.15,,0.13,
0.05,,"[17, 38, 272, 364]",,0.0,,0.4,,0.01,,0.22,,0.21,,0.11,
0.04,,"[20, 39, 269, 362]",,0.0,,0.4,,0.01,,0.29,,0.15,,0.11,
0.04,,"[20, 39, 269, 362]",,0.0,,0.39,,0.01,,0.3,,0.15,,0.11,
0.09,,"[32, 40, 261, 355]",,0.0,,0.36,,0.01,,0.15,,0.14,,0.25,
0.12,,"[33, 39, 261, 356]",,0.0,,0.41,,0.01,,0.13,,0.16,,0.17,
0.11,,"[33, 40, 260, 355]",,0.0,,0.38,,0.01,,0.14,,0.17,,0.2,
0.1,,"[33, 40, 260, 355]",,0.0,,0.39,,0.01,,0.14,,0.16,,0.2,
0.07,,"[20, 34, 270, 368]",,0.0,,0.39,,0.01,,0.22,,0.22,,0.1,
0.06,,"[20, 34, 270, 368]",,0.0,,0.39,,0.01,,0.21,,0.22,,0.11,
0.07,,"[21, 35, 271, 366]",,0.0,,0.39,,0.01,,0.19,,0.21,,0.13,
0.08,,"[21, 34, 271, 368]",,0.0,,0.38,,0.01,,0.2,,0.19,,0.14,
0.08,,"[21, 35, 270, 366]",,0.0,,0.37,,0.01,,0.23,,0.19,,0.13,
0.08,,"[21, 35, 270, 366]",,0.0,,0.36,,0.01,,0.24,,0.19,,0.13,
0.07,,"[25, 38, 266, 362]",,0.0,,0.44,,0.01,,0.17,,0.18,,0.13,
0.08,,"[25, 39, 266, 360]",,0.0,,0.4,,0.01,,0.2,,0.18,,0.14,
0.08,,"[25, 38, 266, 363]",,0.0,,0.38,,0.01,,0.19,,0.22,,0.12,
0.08,,"[25, 37, 267, 364]",,0.0,,0.41,,0.01,,0.16,,0.21,,0.14,
0.08,,"[25, 38, 266, 363]",,0.0,,0.4,,0.01,,0.18,,0.22,,0.11,
0.09,,"[24, 38, 267, 363]",,0.0,,0.44,,0.01,,0.17,,0.18,,0.12,
0.07,,"[26, 38, 266, 363]",,0.0,,0.34,,0.01,,0.26,,0.2,,0.11,
0.08,,"[25, 38, 267, 363]",,0.0,,0.43,,0.01,,0.18,,0.19,,0.11,
0.08,,"[20, 36, 271, 365]",,0.0,,0.47,,0.01,,0.16,,0.16,,0.11,
0.09,,"[24, 39, 266, 361]",,0.0,,0.52,,0.01,,0.12,,0.14,,0.12,
0.08,,"[22, 41, 270, 353]",,0.0,,0.59,,0.0,,0.11,,0.14,,0.08,
0.09,,"[22, 41, 270, 353]",,0.0,,0.59,,0.0,,0.11,,0.14,,0.08,
0.1,,"[23, 45, 268, 359]",,0.0,,0.55,,0.0,,0.11,,0.13,,0.11,
0.12,,"[22, 44, 269, 360]",,0.0,,0.49,,0.0,,0.16,,0.15,,0.08,
0.12,,"[20, 47, 271, 358]",,0.0,,0.48,,0.01,,0.17,,0.12,,0.1,
0.12,,"[20, 47, 271, 358]",,0.0,,0.51,,0.01,,0.17,,0.11,,0.09,
0.11,,"[36, 40, 260, 360]",,0.0,,0.5,,0.01,,0.09,,0.1,,0.2,
0.13,,"[36, 40, 260, 359]",,0.0,,0.51,,0.01,,0.09,,0.1,,0.18,
0.16,,"[33, 50, 267, 365]",,0.0,,0.53,,0.02,,0.09,,0.12,,0.08,
0.17,,"[33, 50, 267, 365]",,0.0,,0.53,,0.02,,0.09,,0.12,,0.08,
0.08,,"[36, 40, 264, 365]",,0.0,,0.5,,0.0,,0.02,,0.1,,0.29,
0.07,,"[36, 40, 263, 365]",,0.0,,0.48,,0.0,,0.02,,0.08,,0.33,
0.06,,"[38, 42, 259, 362]",,0.0,,0.39,,0.01,,0.02,,0.06,,0.46,
0.06,,"[38, 42, 259, 362]",,0.0,,0.38,,0.01,,0.02,,0.06,,0.47,
0.06,,"[38, 41, 261, 365]",,0.0,,0.39,,0.01,,0.02,,0.06,,0.46,
0.06,,"[38, 41, 261, 365]",,0.0,,0.38,,0.01,,0.02,,0.06,,0.47,
0.07,,"[37, 40, 262, 368]",,0.0,,0.31,,0.01,,0.02,,0.07,,0.5,
0.07,,"[37, 40, 262, 368]",,0.0,,0.31,,0.02,,0.03,,0.07,,0.51,
0.09,,"[37, 40, 262, 366]",,0.0,,0.4,,0.02,,0.02,,0.08,,0.4,
0.08,,"[32, 44, 266, 364]",,0.0,,0.33,,0.02,,0.03,,0.1,,0.43,
0.08,,"[38, 40, 262, 368]",,0.0,,0.3,,0.02,,0.03,,0.08,,0.5,
0.08,,"[38, 40, 262, 368]",,0.0,,0.31,,0.02,,0.03,,0.08,,0.49,
0.08,,"[37, 39, 263, 369]",,0.0,,0.35,,0.02,,0.03,,0.09,,0.44,
0.07,,"[37, 40, 263, 368]",,0.0,,0.34,,0.01,,0.03,,0.09,,0.46,
0.07,,"[36, 39, 263, 370]",,0.0,,0.27,,0.02,,0.03,,0.07,,0.55,
0.08,,"[32, 42, 266, 365]",,0.0,,0.29,,0.04,,0.04,,0.12,,0.43,
0.08,,"[37, 39, 262, 368]",,0.0,,0.35,,0.02,,0.03,,0.08,,0.45,
0.08,,"[37, 39, 261, 368]",,0.0,,0.36,,0.02,,0.03,,0.08,,0.43,
0.1,,"[36, 40, 260, 363]",,0.0,,0.46,,0.02,,0.04,,0.14,,0.24,
0.1,,"[36, 40, 260, 363]",,0.0,,0.46,,0.01,,0.05,,0.13,,0.24,
0.11,,"[36, 39, 262, 362]",,0.0,,0.46,,0.02,,0.03,,0.11,,0.28,
0.11,,"[36, 39, 262, 362]",,0.0,,0.46,,0.02,,0.03,,0.11,,0.28,
0.07,,"[36, 39, 262, 366]",,0.0,,0.46,,0.02,,0.08,,0.18,,0.19,
0.12,,"[36, 39, 261, 362]",,0.0,,0.45,,0.02,,0.05,,0.14,,0.23,
0.08,,"[35, 39, 262, 364]",,0.0,,0.41,,0.03,,0.1,,0.17,,0.2,
0.08,,"[35, 39, 262, 364]",,0.0,,0.41,,0.04,,0.1,,0.17,,0.2,
0.08,,"[35, 41, 261, 360]",,0.0,,0.41,,0.03,,0.07,,0.14,,0.27,
0.06,,"[35, 40, 262, 364]",,0.0,,0.41,,0.03,,0.09,,0.15,,0.25,
0.05,,"[34, 42, 262, 361]",,0.0,,0.44,,0.03,,0.1,,0.15,,0.23,
0.05,,"[34, 42, 263, 361]",,0.0,,0.43,,0.03,,0.1,,0.15,,0.24,
0.06,,"[35, 42, 261, 361]",,0.0,,0.42,,0.03,,0.07,,0.17,,0.25,
0.06,,"[35, 42, 261, 361]",,0.0,,0.42,,0.03,,0.07,,0.16,,0.25,
0.05,,"[35, 42, 261, 361]",,0.0,,0.39,,0.03,,0.08,,0.17,,0.27,
0.06,,"[36, 43, 261, 359]",,0.0,,0.42,,0.03,,0.07,,0.18,,0.25,
0.06,,"[36, 41, 260, 359]",,0.0,,0.46,,0.03,,0.1,,0.13,,0.22,
0.06,,"[36, 42, 260, 359]",,0.0,,0.42,,0.03,,0.1,,0.16,,0.23,
0.06,,"[35, 43, 261, 357]",,0.0,,0.39,,0.03,,0.13,,0.14,,0.25,
0.06,,"[35, 43, 261, 357]",,0.0,,0.39,,0.03,,0.13,,0.14,,0.26,
0.09,,"[36, 43, 261, 356]",,0.0,,0.41,,0.02,,0.15,,0.16,,0.17,
0.08,,"[36, 43, 260, 356]",,0.0,,0.42,,0.02,,0.15,,0.12,,0.21,
0.09,,"[36, 43, 260, 356]",,0.0,,0.4,,0.02,,0.16,,0.12,,0.22,
0.1,,"[36, 43, 260, 355]",,0.0,,0.45,,0.01,,0.15,,0.12,,0.18,
0.1,,"[36, 44, 260, 354]",,0.0,,0.43,,0.01,,0.16,,0.11,,0.19,
0.09,,"[36, 44, 260, 354]",,0.0,,0.43,,0.01,,0.16,,0.11,,0.19,
0.07,,"[36, 44, 260, 356]",,0.0,,0.43,,0.02,,0.16,,0.1,,0.23,
0.07,,"[35, 43, 261, 357]",,0.0,,0.41,,0.02,,0.18,,0.09,,0.24,
0.07,,"[36, 43, 261, 358]",,0.0,,0.4,,0.02,,0.23,,0.1,,0.18,
0.08,,"[28, 45, 267, 350]",,0.0,,0.47,,0.01,,0.14,,0.14,,0.16,
0.08,,"[26, 44, 268, 352]",,0.0,,0.42,,0.02,,0.17,,0.14,,0.18,
0.09,,"[26, 45, 268, 351]",,0.0,,0.37,,0.02,,0.18,,0.14,,0.2,
0.08,,"[26, 45, 268, 353]",,0.0,,0.32,,0.02,,0.23,,0.15,,0.2,
0.09,,"[26, 45, 268, 353]",,0.0,,0.33,,0.01,,0.21,,0.15,,0.21,
0.08,,"[27, 47, 268, 354]",,0.0,,0.39,,0.01,,0.19,,0.14,,0.19,
0.08,,"[27, 47, 267, 354]",,0.0,,0.38,,0.01,,0.19,,0.13,,0.2,
0.1,,"[27, 46, 268, 358]",,0.0,,0.31,,0.02,,0.23,,0.16,,0.18,
0.09,,"[27, 45, 268, 359]",,0.0,,0.26,,0.02,,0.26,,0.15,,0.22,
0.08,,"[28, 43, 266, 361]",,0.0,,0.18,,0.04,,0.41,,0.13,,0.16,
0.08,,"[28, 44, 267, 360]",,0.0,,0.19,,0.04,,0.37,,0.13,,0.19,
0.07,,"[29, 44, 265, 360]",,0.0,,0.16,,0.07,,0.38,,0.12,,0.21,
0.07,,"[29, 44, 265, 360]",,0.0,,0.16,,0.08,,0.39,,0.12,,0.2,
0.06,,"[29, 43, 266, 361]",,0.0,,0.13,,0.12,,0.48,,0.1,,0.1,
0.07,,"[29, 44, 266, 360]",,0.0,,0.14,,0.1,,0.44,,0.14,,0.11,
0.09,,"[29, 43, 266, 359]",,0.0,,0.19,,0.09,,0.37,,0.13,,0.13,
0.09,,"[29, 44, 266, 358]",,0.0,,0.15,,0.11,,0.37,,0.14,,0.15,
0.11,,"[28, 36, 267, 375]",,0.0,,0.18,,0.08,,0.4,,0.15,,0.08,
0.11,,"[28, 36, 267, 375]",,0.0,,0.19,,0.08,,0.38,,0.16,,0.09,
0.12,,"[28, 44, 267, 356]",,0.0,,0.18,,0.12,,0.29,,0.23,,0.07,
0.09,,"[27, 44, 268, 357]",,0.0,,0.15,,0.16,,0.3,,0.23,,0.07,
0.09,,"[28, 44, 268, 359]",,0.0,,0.12,,0.15,,0.39,,0.22,,0.03,
0.09,,"[28, 44, 268, 359]",,0.0,,0.11,,0.17,,0.39,,0.22,,0.03,
0.13,,"[29, 44, 266, 358]",,0.0,,0.12,,0.18,,0.29,,0.25,,0.03,
0.12,,"[29, 44, 266, 360]",,0.0,,0.09,,0.23,,0.3,,0.23,,0.04,
0.15,,"[30, 44, 265, 358]",,0.0,,0.14,,0.18,,0.24,,0.25,,0.03,
0.15,,"[29, 44, 267, 358]",,0.0,,0.14,,0.18,,0.25,,0.25,,0.03,
0.17,,"[30, 43, 265, 358]",,0.0,,0.15,,0.22,,0.2,,0.23,,0.03,
0.17,,"[30, 43, 265, 358]",,0.0,,0.15,,0.21,,0.2,,0.23,,0.03,
0.15,,"[28, 37, 268, 375]",,0.0,,0.11,,0.23,,0.28,,0.21,,0.03,
0.16,,"[28, 36, 268, 376]",,0.0,,0.1,,0.21,,0.31,,0.18,,0.02,
0.15,,"[29, 42, 266, 358]",,0.0,,0.12,,0.2,,0.31,,0.19,,0.03,
0.18,,"[29, 42, 265, 359]",,0.0,,0.12,,0.19,,0.24,,0.23,,0.03,
0.09,,"[28, 36, 268, 375]",,0.0,,0.07,,0.2,,0.48,,0.14,,0.03,
0.1,,"[29, 37, 267, 374]",,0.0,,0.11,,0.17,,0.4,,0.18,,0.04,
0.07,,"[29, 38, 268, 371]",,0.0,,0.11,,0.22,,0.4,,0.18,,0.02,
0.08,,"[29, 38, 268, 371]",,0.0,,0.11,,0.21,,0.39,,0.18,,0.02,
0.07,,"[27, 43, 269, 358]",,0.0,,0.11,,0.38,,0.27,,0.16,,0.02,
0.06,,"[27, 42, 269, 359]",,0.0,,0.1,,0.36,,0.27,,0.18,,0.02,
0.06,,"[28, 39, 268, 371]",,0.0,,0.12,,0.42,,0.22,,0.14,,0.03,
0.05,,"[28, 38, 269, 372]",,0.0,,0.11,,0.49,,0.21,,0.1,,0.03,
0.1,,"[29, 39, 269, 370]",,0.0,,0.19,,0.2,,0.27,,0.19,,0.05,
0.1,,"[30, 41, 267, 368]",,0.0,,0.19,,0.26,,0.26,,0.15,,0.05,
0.09,,"[40, 40, 264, 364]",,0.0,,0.19,,0.25,,0.3,,0.1,,0.06,
0.14,,"[23, 41, 273, 363]",,0.0,,0.21,,0.16,,0.18,,0.23,,0.07,
0.09,,"[39, 40, 265, 364]",,0.0,,0.25,,0.18,,0.29,,0.11,,0.08,
0.07,,"[39, 40, 265, 363]",,0.0,,0.23,,0.19,,0.31,,0.08,,0.12,
0.07,,"[27, 38, 267, 362]",,0.0,,0.28,,0.15,,0.2,,0.19,,0.11,
0.07,,"[23, 43, 274, 358]",,0.0,,0.26,,0.1,,0.32,,0.21,,0.04,
0.05,,"[27, 46, 269, 354]",,0.0,,0.11,,0.19,,0.51,,0.11,,0.03,
0.05,,"[27, 46, 269, 354]",,0.0,,0.11,,0.18,,0.51,,0.11,,0.03,
0.13,,"[27, 46, 269, 355]",,0.0,,0.17,,0.06,,0.48,,0.11,,0.06,
0.12,,"[27, 47, 268, 354]",,0.0,,0.22,,0.05,,0.41,,0.12,,0.07,
0.12,,"[35, 58, 263, 354]",,0.0,,0.25,,0.05,,0.32,,0.12,,0.14,
0.14,,"[35, 58, 263, 355]",,0.0,,0.22,,0.06,,0.36,,0.1,,0.12,
0.08,,"[37, 42, 263, 373]",,0.0,,0.41,,0.03,,0.08,,0.13,,0.28,
0.08,,"[37, 42, 263, 373]",,0.0,,0.41,,0.03,,0.07,,0.12,,0.29,
0.14,,"[28, 47, 268, 363]",,0.0,,0.37,,0.04,,0.08,,0.26,,0.11,
0.14,,"[28, 47, 268, 363]",,0.0,,0.38,,0.04,,0.08,,0.26,,0.11,
0.16,,"[29, 46, 268, 365]",,0.0,,0.42,,0.03,,0.05,,0.25,,0.09,
0.14,,"[27, 46, 270, 367]",,0.0,,0.35,,0.06,,0.09,,0.28,,0.08,
0.14,,"[29, 47, 268, 364]",,0.0,,0.35,,0.07,,0.08,,0.27,,0.09,
0.16,,"[26, 45, 270, 366]",,0.0,,0.37,,0.05,,0.07,,0.31,,0.04,
0.11,,"[26, 46, 270, 365]",,0.0,,0.26,,0.19,,0.15,,0.22,,0.07,
0.11,,"[25, 44, 271, 368]",,0.0,,0.27,,0.19,,0.14,,0.23,,0.06,
0.08,,"[24, 45, 272, 365]",,0.0,,0.27,,0.23,,0.18,,0.18,,0.06,
0.1,,"[24, 46, 272, 364]",,0.0,,0.31,,0.17,,0.18,,0.18,,0.06,
0.04,,"[21, 42, 273, 367]",,0.0,,0.25,,0.38,,0.17,,0.09,,0.07,
0.04,,"[21, 42, 273, 367]",,0.0,,0.25,,0.38,,0.17,,0.09,,0.07,
0.04,,"[23, 41, 272, 363]",,0.0,,0.35,,0.12,,0.12,,0.12,,0.24,
0.04,,"[23, 41, 272, 362]",,0.0,,0.37,,0.1,,0.12,,0.17,,0.2,
